OrderDate_Year;OrderDate_Month;CustomerKey;Cantidad_Total_Productos;Compra_Total;Cantidad_Compras;Total_Subcategorias_Compradas;Q_Productos_Compra;Ticket_Compra
2019;1;27639;4;85,96;1;1;4,0;85,96
2019;1;27648;10;99,69999999999999;2;2;5,0;49,849999999999994
2019;1;27677;15;434,84999999999997;3;3;5,0;144,95
2019;1;27679;14;169,9;3;3;4,666666666666667;56,63333333333333
2019;1;27756;5;349,95;1;1;5,0;349,95
2019;1;27785;11;229,89;2;2;5,5;114,945
2019;1;27795;8;2564,92;2;2;4,0;1282,46
2019;1;27798;8;3631,4199999999996;2;2;4,0;1815,7099999999998
2019;1;27809;12;2460,88;3;3;4,0;820,2933333333334
2019;1;27811;5;1260,45;2;2;2,5;630,225
2019;1;27822;15;154,85;3;3;5,0;51,61666666666667
2019;1;27823;14;3590,3599999999997;3;3;4,666666666666667;1196,7866666666666
2019;1;27834;9;60,91;2;2;4,5;30,455
2019;1;27843;16;162,04;3;3;5,333333333333333;54,01333333333333
2019;1;27858;17;431,33;3;3;5,666666666666667;143,77666666666667
2019;1;27866;13;2467,9500000000003;3;3;4,333333333333333;822,6500000000001
2019;1;27877;11;2490,6099999999997;3;3;3,6666666666666665;830,2033333333333
2019;1;27902;9;3685,41;2;2;4,5;1842,705
2019;1;27938;10;225,9;2;2;5,0;112,95
2019;1;27962;12;43,68;2;2;6,0;21,84
2019;1;28008;8;29,12;2;2;4,0;14,56
2019;1;28009;9;31,41;2;2;4,5;15,705
2019;1;28021;8;315,91999999999996;2;2;4,0;157,95999999999998
2019;1;28059;18;343,86;4;4;4,5;85,965
2019;1;28144;15;81,81;3;3;5,0;27,27
2019;1;28146;16;337,34;3;3;5,333333333333333;112,44666666666666
2019;1;28187;12;239,88;2;2;6,0;119,94
2019;1;28225;16;337,34;3;3;5,333333333333333;112,44666666666666
2019;1;28232;15;738,1;3;3;5,0;246,03333333333333
2019;1;28236;14;249,86;3;3;4,666666666666667;83,28666666666668
2019;1;28253;11;74,89;2;2;5,5;37,445
2019;1;28282;6;29,94;1;1;6,0;29,94
2019;1;28303;15;374,89;3;3;5,0;124,96333333333332
2019;1;28306;4;19,96;1;1;4,0;19,96
2019;1;28342;6;419,94;1;1;6,0;419,94
2019;1;28351;9;1829,91;2;2;4,5;914,955
2019;1;28352;19;1739,81;4;4;4,75;434,9525
2019;1;28353;8;1664,92;2;2;4,0;832,46
2019;1;28359;10;394,9;2;2;5,0;197,45
2019;1;28376;15;3445,35;3;3;5,0;1148,45
2019;1;28398;13;321,31;3;3;4,333333333333333;107,10333333333334
2019;1;28459;4;85,96;1;1;4,0;85,96
2019;1;28489;13;2420,9500000000003;3;3;4,333333333333333;806,9833333333335
2019;1;28490;19;1673,33;4;4;4,75;418,3325
2019;1;28493;29;2614,29;6;6;4,833333333333333;435,715
2019;1;28494;6;787,3000000000001;2;2;3,0;393,65000000000003
2019;1;28497;14;2401,94;3;3;4,666666666666667;800,6466666666666
2019;1;28499;15;1634,77;4;4;3,75;408,6925
2019;1;28500;8;1694,64;2;2;4,0;847,32
2019;1;28534;8;1937,47;2;2;4,0;968,735
2019;1;28549;13;2587,9500000000003;3;3;4,333333333333333;862,6500000000001
2019;1;28557;6;2559,02;2;2;3,0;1279,51
2019;1;28570;12;404,94;2;2;6,0;202,47
2019;1;28577;8;29,12;2;2;4,0;14,56
2019;1;28591;4;139,96;1;1;4,0;139,96
2019;1;28640;6;419,94;1;1;6,0;419,94
2019;1;28662;11;2594,6099999999997;3;3;3,6666666666666665;864,8699999999999
2019;1;28687;4;115,96;1;1;4,0;115,96
2019;1;28695;5;2524,03;2;2;2,5;1262,015
2019;1;28715;15;775,85;4;4;3,75;193,9625
2019;1;28722;10;599,9;2;2;5,0;299,95
2019;1;28748;8;95,11999999999999;2;2;4,0;47,559999999999995
2019;1;28776;6;13,74;1;1;6,0;13,74
2019;1;28808;4;99,96;1;1;4,0;99,96
2019;1;28855;20;517,3;4;4;5,0;129,325
2019;1;28879;20;494,8;4;4;5,0;123,7
2019;1;28890;16;604,84;3;3;5,333333333333333;201,61333333333334
2019;1;28901;1;2443,35;1;1;1,0;2443,35
2019;1;28902;17;2880,24;4;4;4,25;720,06
2019;1;28943;16;254,84;3;3;5,333333333333333;84,94666666666667
2019;1;28951;4;39,96;1;1;4,0;39,96
2019;1;28956;9;69,91;2;2;4,5;34,955
2019;1;28978;18;383,82;3;3;6,0;127,94
2019;1;28984;9;140,91;2;2;4,5;70,455
2019;1;28992;8;315,91999999999996;2;2;4,0;157,95999999999998
2019;1;28994;4;99,96;1;1;4,0;99,96
2019;1;28999;4;19,96;1;1;4,0;19,96
2019;1;29009;11;148,89000000000001;2;2;5,5;74,44500000000001
2019;1;29046;16;158,64000000000001;3;3;5,333333333333333;52,88
2019;1;29047;16;259,78;3;3;5,333333333333333;86,59333333333332
2019;1;29066;2;1079,98;1;1;2,0;1079,98
2019;1;29080;8;2402,0;2;2;4,0;1201,0
2019;1;29081;3;2227,05;1;1;3,0;2227,05
2019;1;29082;1;742,35;1;1;1,0;742,35
2019;1;29084;1;742,35;1;1;1,0;742,35
2019;1;29085;7;2367,01;2;2;3,5;1183,505
2019;1;29086;14;2550,94;3;3;4,666666666666667;850,3133333333334
2019;1;29122;13;204,87;3;3;4,333333333333333;68,29
2019;1;29160;9;51,75;2;2;4,5;25,875
2019;1;29167;20;1671,56;5;5;4,0;334,312
2019;1;29168;20;1622,52;4;4;5,0;405,63
2019;1;29174;9;798,27;3;3;3,0;266,09
2019;1;29175;14;1568,5800000000002;3;3;4,666666666666667;522,86
2019;1;29188;18;419,82;3;3;6,0;139,94
2019;1;29200;10;29,700000000000003;2;2;5,0;14,850000000000001
2019;1;29201;11;2282,9700000000003;3;3;3,6666666666666665;760,9900000000001
2019;1;29202;2;1484,7;1;1;2,0;1484,7
2019;1;29203;11;816,25;3;3;3,6666666666666665;272,0833333333333
2019;1;29204;2;1484,7;1;1;2,0;1484,7
2019;1;29221;3;2227,05;1;1;3,0;2227,05
2019;1;29226;8;155,92000000000002;2;2;4,0;77,96000000000001
2019;1;29234;11;148,89000000000001;2;2;5,5;74,44500000000001
2019;1;29267;6;29,94;1;1;6,0;29,94
2019;1;29327;4;215,96;1;1;4,0;215,96
2019;1;29338;12;239,88;2;2;6,0;119,94
2019;1;29349;12;233,88;2;2;6,0;116,94
2019;1;29377;9;164,91;2;2;4,5;82,455
2019;1;29416;14;134,86;3;3;4,666666666666667;44,95333333333334
2019;1;29417;20;1103,66;4;4;5,0;275,915
2019;1;29439;9;116,61;2;2;4,5;58,305
2019;1;29480;22;2708,86;5;5;4,4;541,772
2019;2;11019;6;13,74;1;1;6,0;13,74
2019;2;11032;33;2765,47;7;7;4,714285714285714;395,0671428571428
2019;2;11033;6;2494,9399999999996;2;2;3,0;1247,4699999999998
2019;2;11034;1;2294,99;1;1;1,0;2294,99
2019;2;11043;6;210,0;1;1;6,0;210,0
2019;2;11067;8;25,12;2;2;4,0;12,56
2019;2;11073;15;110,85000000000001;3;3;5,0;36,95
2019;2;11087;11;221,45;2;2;5,5;110,725
2019;2;11091;43;845,77;9;9;4,777777777777778;93,97444444444444
2019;2;11094;10;751,8;2;2;5,0;375,9
2019;2;11098;5;269,95;1;1;5,0;269,95
2019;2;11100;12;2458,96;3;3;4,0;819,6533333333333
2019;2;11110;12;2462,96;3;3;4,0;820,9866666666667
2019;2;11111;10;2524,98;3;3;3,3333333333333335;841,66
2019;2;11121;16;161,4;3;3;5,333333333333333;53,800000000000004
2019;2;11122;6;149,94;1;1;6,0;149,94
2019;2;11128;22;374,82;5;5;4,4;74,964
2019;2;11137;16;983,74;3;3;5,333333333333333;327,91333333333336
2019;2;11142;6;323,94;1;1;6,0;323,94
2019;2;11146;4;215,96;1;1;4,0;215,96
2019;2;11163;14;206,41;3;3;4,666666666666667;68,80333333333333
2019;2;11164;19;628,91;4;4;4,75;157,2275
2019;2;11170;17;333,64;3;3;5,666666666666667;111,21333333333332
2019;2;11176;25;297,55;5;5;5,0;59,510000000000005
2019;2;11182;12;169,12;3;3;4,0;56,373333333333335
2019;2;11184;16;361,84;3;3;5,333333333333333;120,61333333333333
2019;2;11185;70;1670,79;14;14;5,0;119,34214285714286
2019;2;11187;10;199,95;2;2;5,0;99,975
2019;2;11190;10;29,700000000000003;2;2;5,0;14,850000000000001
2019;2;11193;10;29,700000000000003;2;2;5,0;14,850000000000001
2019;2;11200;35;947,85;8;8;4,375;118,48125
2019;2;11203;16;228,49;3;3;5,333333333333333;76,16333333333334
2019;2;11204;5;11,45;1;1;5,0;11,45
2019;2;11211;15;214,85000000000002;3;3;5,0;71,61666666666667
2019;2;11212;18;582,82;4;4;4,5;145,705
2019;2;11214;4;9,16;1;1;4,0;9,16
2019;2;11223;14;294,3;3;3;4,666666666666667;98,10000000000001
2019;2;11241;26;3382,67;6;6;4,333333333333333;563,7783333333333
2019;2;11242;1;2384,07;1;1;1,0;2384,07
2019;2;11247;17;763,83;4;4;4,25;190,9575
2019;2;11250;19;1355,31;4;4;4,75;338,8275
2019;2;11262;19;175,07;4;4;4,75;43,7675
2019;2;11269;4;9,16;1;1;4,0;9,16
2019;2;11276;40;958,4;8;8;5,0;119,8
2019;2;11277;35;695,45;6;6;5,833333333333333;115,90833333333335
2019;2;11280;4;9,16;1;1;4,0;9,16
2019;2;11283;5;11,45;1;1;5,0;11,45
2019;2;11287;9;272,90999999999997;2;2;4,5;136,45499999999998
2019;2;11288;15;344,90000000000003;3;3;5,0;114,96666666666668
2019;2;11300;72;1132,06;14;14;5,142857142857143;80,86142857142856
2019;2;11305;15;404,9;3;3;5,0;134,96666666666667
2019;2;11310;5;11,45;1;1;5,0;11,45
2019;2;11320;18;323,64;4;4;4,5;80,91
2019;2;11330;5;174,95;1;1;5,0;174,95
2019;2;11331;12;173,88;2;2;6,0;86,94
2019;2;11351;9;2439,9900000000002;3;3;3,0;813,33
2019;2;11353;6;2429,02;2;2;3,0;1214,51
2019;2;11360;13;2764,37;3;3;4,333333333333333;921,4566666666666
2019;2;11366;11;161,39;2;2;5,5;80,695
2019;2;11373;14;187,36;3;3;4,666666666666667;62,45333333333334
2019;2;11381;7;2594,01;2;2;3,5;1297,005
2019;2;11384;13;230,87;3;3;4,333333333333333;76,95666666666666
2019;2;11394;7;2594,01;2;2;3,5;1297,005
2019;2;11398;7;2594,01;2;2;3,5;1297,005
2019;2;11411;16;216,84;3;3;5,333333333333333;72,28
2019;2;11413;20;1935,52;5;5;4,0;387,104
2019;2;11415;12;83,88;2;2;6,0;41,94
2019;2;11417;12;3169,96;4;4;3,0;792,49
2019;2;11420;16;2632,92;4;4;4,0;658,23
2019;2;11428;7;2024,93;2;2;3,5;1012,465
2019;2;11466;4;31,8;1;1;4,0;31,8
2019;2;11467;5;124,95;1;1;5,0;124,95
2019;2;11468;8;2729,64;2;2;4,0;1364,82
2019;2;11469;10;127,4;2;2;5,0;63,7
2019;2;11498;4;9,16;1;1;4,0;9,16
2019;2;11500;18;541,82;4;4;4,5;135,455
2019;2;11501;24;501,76;5;5;4,8;100,352
2019;2;11502;23;552,77;5;5;4,6;110,554
2019;2;11505;11;273,89;2;2;5,5;136,945
2019;2;11506;5;269,95;1;1;5,0;269,95
2019;2;11517;4;9,16;1;1;4,0;9,16
2019;2;11519;51;1007,49;10;10;5,1;100,749
2019;2;11524;12;239,94;2;2;6,0;119,97
2019;2;11544;10;463,9;2;2;5,0;231,95
2019;2;11553;5;107,45;1;1;5,0;107,45
2019;2;11557;6;128,94;1;1;6,0;128,94
2019;2;11566;21;524,79;4;4;5,25;131,1975
2019;2;11579;10;245,9;2;2;5,0;122,95
2019;2;11594;9;390,90999999999997;2;2;4,5;195,45499999999998
2019;2;11619;25;477,95;5;5;5,0;95,59
2019;2;11621;6;13,74;1;1;6,0;13,74
2019;2;11627;10;51,2;2;2;5,0;25,6
2019;2;11631;23;202,47;5;5;4,6;40,494
2019;2;11632;22;1209,84;4;4;5,5;302,46
2019;2;11641;9;151,45;2;2;4,5;75,725
2019;2;11648;6;323,94;1;1;6,0;323,94
2019;2;11652;20;511,8;5;5;4,0;102,36
2019;2;11660;12;743,88;2;2;6,0;371,94
2019;2;11669;31;523,34;6;6;5,166666666666667;87,22333333333334
2019;2;11674;14;209,11;3;3;4,666666666666667;69,70333333333333
2019;2;11676;6;323,94;1;1;6,0;323,94
2019;2;11689;4;215,96;1;1;4,0;215,96
2019;2;11695;6;323,94;1;1;6,0;323,94
2019;2;11697;13;394,92;3;3;4,333333333333333;131,64000000000001
2019;2;11699;16;318,33;3;3;5,333333333333333;106,11
2019;2;11711;14;136,35999999999999;3;3;4,666666666666667;45,453333333333326
2019;2;11719;5;175,0;1;1;5,0;175,0
2019;2;11724;9;69,91;2;2;4,5;34,955
2019;2;11731;4;139,96;1;1;4,0;139,96
2019;2;11732;12;590,94;2;2;6,0;295,47
2019;2;11744;4;139,96;1;1;4,0;139,96
2019;2;11747;5;269,95;1;1;5,0;269,95
2019;2;11755;5;44,95;1;1;5,0;44,95
2019;2;11769;36;590,94;7;7;5,142857142857143;84,42
2019;2;11770;15;211,4;3;3;5,0;70,46666666666667
2019;2;11782;14;522,86;3;3;4,666666666666667;174,28666666666666
2019;2;11788;5;269,95;1;1;5,0;269,95
2019;2;11800;18;349,06;4;4;4,5;87,265
2019;2;11804;14;369,92;3;3;4,666666666666667;123,30666666666667
2019;2;11820;6;419,94;1;1;6,0;419,94
2019;2;11822;4;199,96;1;1;4,0;199,96
2019;2;11827;11;221,45;2;2;5,5;110,725
2019;2;11833;16;419,5;3;3;5,333333333333333;139,83333333333334
2019;2;11838;9;374,90999999999997;2;2;4,5;187,45499999999998
2019;2;11908;1;2384,07;1;1;1,0;2384,07
2019;2;11909;17;2667,9100000000003;4;4;4,25;666,9775000000001
2019;2;11910;11;2553,9700000000003;3;3;3,6666666666666665;851,3233333333334
2019;2;11914;21;2771,63;5;5;4,2;554,326
2019;2;11915;12;2458,96;3;3;4,0;819,6533333333333
2019;2;11916;13;2467,9500000000003;3;3;4,333333333333333;822,6500000000001
2019;2;11917;1;2384,07;1;1;1,0;2384,07
2019;2;11940;4;139,96;1;1;4,0;139,96
2019;2;11941;11;234,95;2;2;5,5;117,475
2019;2;11951;24;243,56;5;5;4,8;48,712
2019;2;11952;9;2439,9900000000002;3;3;3,0;813,33
2019;2;11962;21;519,84;4;4;5,25;129,96
2019;2;11963;13;2467,9500000000003;3;3;4,333333333333333;822,6500000000001
2019;2;11964;11;2691,9700000000003;3;3;3,6666666666666665;897,3233333333334
2019;2;11967;6;2559,02;2;2;3,0;1279,51
2019;2;11968;1;2384,07;1;1;1,0;2384,07
2019;2;11969;16;2774,92;4;4;4,0;693,73
2019;2;11976;6;2429,02;2;2;3,0;1214,51
2019;2;11977;18;2785,4500000000003;4;4;4,5;696,3625000000001
2019;2;11982;15;339,84999999999997;3;3;5,0;113,28333333333332
2019;2;11986;16;2778,92;4;4;4,0;694,73
2019;2;11988;6;2429,02;2;2;3,0;1214,51
2019;2;11989;1;2384,07;1;1;1,0;2384,07
2019;2;11990;5;2524,03;2;2;2,5;1262,015
2019;2;11993;18;2546,3799999999997;4;4;4,5;636,5949999999999
2019;2;11994;6;2559,02;2;2;3,0;1279,51
2019;2;11995;10;2725,41;3;3;3,3333333333333335;908,4699999999999
2019;2;11996;21;2666,7299999999996;5;5;4,2;533,3459999999999
2019;2;11997;15;2652,81;4;4;3,75;663,2025
2019;2;11998;18;2513,6699999999996;4;4;4,5;628,4174999999999
2019;2;11999;13;2409,87;3;3;4,333333333333333;803,29
2019;2;12000;16;2828,92;4;4;4,0;707,23
2019;2;12001;6;2559,02;2;2;3,0;1279,51
2019;2;12002;5;2500,03;2;2;2,5;1250,015
2019;2;12003;15;2838,9300000000003;4;4;3,75;709,7325000000001
2019;2;12004;5;2524,03;2;2;2,5;1262,015
2019;2;12005;14;2629,8999999999996;4;4;3,5;657,4749999999999
2019;2;12009;6;2559,02;2;2;3,0;1279,51
2019;2;12010;13;2740,9500000000003;3;3;4,333333333333333;913,6500000000001
2019;2;12012;4;99,96;1;1;4,0;99,96
2019;2;12022;11;221,45;2;2;5,5;110,725
2019;2;12024;15;374,9;3;3;5,0;124,96666666666665
2019;2;12029;20;299,86;4;4;5,0;74,965
2019;2;12039;11;2681,4700000000003;3;3;3,6666666666666665;893,8233333333334
2019;2;12049;23;546,77;4;4;5,75;136,6925
2019;2;12054;11;234,95;2;2;5,5;117,475
2019;2;12074;19;385,81;4;4;4,75;96,4525
2019;2;12085;21;562,35;4;4;5,25;140,5875
2019;2;12095;5;44,95;1;1;5,0;44,95
2019;2;12100;16;665,9;3;3;5,333333333333333;221,96666666666667
2019;2;12106;4;279,96;1;1;4,0;279,96
2019;2;12117;5;600,0;1;1;5,0;600,0
2019;2;12126;13;132,57;3;3;4,333333333333333;44,19
2019;2;12138;18;532,83;4;4;4,5;133,2075
2019;2;12140;9;60,91;2;2;4,5;30,455
2019;2;12150;5;175,0;1;1;5,0;175,0
2019;2;12168;15;311,63;3;3;5,0;103,87666666666667
2019;2;12201;5;39,75;1;1;5,0;39,75
2019;2;12223;5;174,95;1;1;5,0;174,95
2019;2;12256;7;2649,93;2;2;3,5;1324,965
2019;2;12261;16;2694,8799999999997;4;4;4,0;673,7199999999999
2019;2;12265;16;2662,7799999999997;4;4;4,0;665,6949999999999
2019;2;12267;1;2294,99;1;1;1,0;2294,99
2019;2;12273;5;249,95;1;1;5,0;249,95
2019;2;12279;10;2677,8599999999997;3;3;3,3333333333333335;892,6199999999999
2019;2;12280;18;2584,8199999999997;4;4;4,5;646,2049999999999
2019;2;12285;11;2669,93;3;3;3,6666666666666665;889,9766666666666
2019;2;12290;1;2294,99;1;1;1,0;2294,99
2019;2;12294;6;128,94;1;1;6,0;128,94
2019;2;12295;4;199,96;1;1;4,0;199,96
2019;2;12303;10;269,9;2;2;5,0;134,95
2019;2;12320;6;209,94;1;1;6,0;209,94
2019;2;12325;17;400,83;4;4;4,25;100,2075
2019;2;12337;5;2420,03;2;2;2,5;1210,015
2019;2;12338;17;2687,9100000000003;4;4;4,25;671,9775000000001
2019;2;12339;6;2559,02;2;2;3,0;1279,51
2019;2;12344;4;97,96;1;1;4,0;97,96
2019;2;12373;13;2477,87;4;4;3,25;619,4675
2019;2;12383;1;2319,99;1;1;1,0;2319,99
2019;2;12388;7;2504,93;2;2;3,5;1252,465
2019;2;12399;19;259,81;4;4;4,75;64,9525
2019;2;12400;14;285,86;3;3;4,666666666666667;95,28666666666668
2019;2;12413;16;183,68;3;3;5,333333333333333;61,22666666666667
2019;2;12424;21;512,84;4;4;5,25;128,21
2019;2;12442;5;2329,1499999999996;2;2;2,5;1164,5749999999998
2019;2;12445;5;109,9;1;1;5,0;109,9
2019;2;12446;11;2549,83;3;3;3,6666666666666665;849,9433333333333
2019;2;12448;16;2536,3999999999996;4;4;4,0;634,0999999999999
2019;2;12450;9;2547,87;3;3;3,0;849,29
2019;2;12452;12;2508,7299999999996;3;3;4,0;836,2433333333332
2019;2;12465;4;199,96;1;1;4,0;199,96
2019;2;12472;4;199,96;1;1;4,0;199,96
2019;2;12475;10;2632,8599999999997;3;3;3,3333333333333335;877,6199999999999
2019;2;12479;7;2504,99;2;2;3,5;1252,495
2019;2;12484;19;2617,77;5;5;3,8;523,554
2019;2;12487;5;2434,95;2;2;2,5;1217,475
2019;2;12491;15;432,9;3;3;5,0;144,29999999999998
2019;2;12492;7;1659,65;2;2;3,5;829,825
2019;2;12495;18;2559,8199999999997;4;4;4,5;639,9549999999999
2019;2;12496;17;977,32;4;4;4,25;244,33
2019;2;12499;7;2504,93;2;2;3,5;1252,465
2019;2;12509;6;195,6;1;1;6,0;195,6
2019;2;12518;6;53,94;1;1;6,0;53,94
2019;2;12528;10;331,84000000000003;2;2;5,0;165,92000000000002
2019;2;12540;5;249,95;1;1;5,0;249,95
2019;2;12551;8;101,91999999999999;2;2;4,0;50,959999999999994
2019;2;12559;7;3784,51;2;2;3,5;1892,255
2019;2;12560;6;1259,8;2;2;3,0;629,9
2019;2;12570;17;1394,83;4;4;4,25;348,7075
2019;2;12571;13;1769,8700000000001;3;3;4,333333333333333;589,9566666666667
2019;2;12582;6;149,94;1;1;6,0;149,94
2019;2;12591;17;289,83;3;3;5,666666666666667;96,61
2019;2;12595;4;35,96;1;1;4,0;35,96
2019;2;12597;6;53,94;1;1;6,0;53,94
2019;2;12598;10;145,9;2;2;5,0;72,95
2019;2;12599;12;2499,6;3;3;4,0;833,1999999999999
2019;2;12665;10;36,4;2;2;5,0;18,2
2019;2;12704;11;166,89;2;2;5,5;83,445
2019;2;12715;15;47,85;3;3;5,0;15,950000000000001
2019;2;12725;17;643,68;3;3;5,666666666666667;214,55999999999997
2019;2;12726;20;498,79999999999995;4;4;5,0;124,69999999999999
2019;2;12729;15;184,04999999999998;3;3;5,0;61,349999999999994
2019;2;12730;27;269,53;5;5;5,4;53,90599999999999
2019;2;12732;10;74,9;2;2;5,0;37,45
2019;2;12755;19;2753,7999999999997;5;5;3,8;550,76
2019;2;12756;7;2504,93;2;2;3,5;1252,465
2019;2;12761;12;2483,83;3;3;4,0;827,9433333333333
2019;2;12767;6;210,0;1;1;6,0;210,0
2019;2;12769;16;2669,8999999999996;4;4;4,0;667,4749999999999
2019;2;12770;16;2513,4799999999996;4;4;4,0;628,3699999999999
2019;2;12771;5;2359,95;2;2;2,5;1179,975
2019;2;12772;11;2389,89;3;3;3,6666666666666665;796,63
2019;2;12773;7;2379,93;2;2;3,5;1189,965
2019;2;12774;15;2634,85;4;4;3,75;658,7125
2019;2;12777;7;2333,7299999999996;2;2;3,5;1166,8649999999998
2019;2;12779;15;2807,8599999999997;4;4;3,75;701,9649999999999
2019;2;12794;5;109,9;1;1;5,0;109,9
2019;2;12800;11;204,89;2;2;5,5;102,445
2019;2;12874;12;2636,3799999999997;3;3;4,0;878,7933333333332
2019;2;12880;8;377,91999999999996;2;2;4,0;188,95999999999998
2019;2;12905;10;359,85;2;2;5,0;179,925
2019;2;12928;17;254,83;3;3;5,666666666666667;84,94333333333334
2019;2;12937;11;433,84000000000003;2;2;5,5;216,92000000000002
2019;2;12952;17;211,77;3;3;5,666666666666667;70,59
2019;2;12959;16;328,84;3;3;5,333333333333333;109,61333333333333
2019;2;12964;5;175,0;1;1;5,0;175,0
2019;2;12972;11;204,94;2;2;5,5;102,47
2019;2;12992;19;569,81;4;4;4,75;142,4525
2019;2;13004;6;954,0;1;1;6,0;954,0
2019;2;13005;14;299,85999999999996;3;3;4,666666666666667;99,95333333333332
2019;2;13008;12;163,68;2;2;6,0;81,84
2019;2;13017;15;208,7;3;3;5,0;69,56666666666666
2019;2;13027;10;2414,0499999999997;3;3;3,3333333333333335;804,6833333333333
2019;2;13047;10;603,9;2;2;5,0;301,95
2019;2;13143;11;2744,89;3;3;3,6666666666666665;914,9633333333333
2019;2;13150;23;300,51;4;4;5,75;75,1275
2019;2;13179;20;364,05;4;4;5,0;91,0125
2019;2;13180;5;600,0;1;1;5,0;600,0
2019;2;13215;18;307,78000000000003;4;4;4,5;76,94500000000001
2019;2;13231;12;89,88;2;2;6,0;44,94
2019;2;13260;3;1619,97;1;1;3,0;1619,97
2019;2;13334;20;359,75;4;4;5,0;89,9375
2019;2;13371;12;431,82;2;2;6,0;215,91
2019;2;13418;7;2708,01;2;2;3,5;1354,005
2019;2;13440;7;2708,01;2;2;3,5;1354,005
2019;2;13457;9;262,87;2;2;4,5;131,435
2019;2;13460;9;2439,9900000000002;3;3;3,0;813,33
2019;2;13479;11;433,84000000000003;2;2;5,5;216,92000000000002
2019;2;13498;15;469,55;3;3;5,0;156,51666666666668
2019;2;13502;9;224,91;2;2;4,5;112,455
2019;2;13512;4;279,96;1;1;4,0;279,96
2019;2;13516;6;173,94;1;1;6,0;173,94
2019;2;13517;15;2585,85;4;4;3,75;646,4625
2019;2;13528;17;2530,99;4;4;4,25;632,7475
2019;2;13529;17;3035,91;4;4;4,25;758,9775
2019;2;13534;13;204,87;3;3;4,333333333333333;68,29
2019;2;13539;5;49,95;1;1;5,0;49,95
2019;2;13547;12;203,88;2;2;6,0;101,94
2019;2;13551;5;2514,95;2;2;2,5;1257,475
2019;2;13553;5;2382,91;2;2;2,5;1191,455
2019;2;13554;7;2529,93;2;2;3,5;1264,965
2019;2;13560;2;1079,98;1;1;2,0;1079,98
2019;2;13563;16;2594,8399999999997;4;4;4,0;648,7099999999999
2019;2;13575;11;2509,25;3;3;3,6666666666666665;836,4166666666666
2019;2;13577;16;2943,7999999999997;4;4;4,0;735,9499999999999
2019;2;13582;4;35,96;1;1;4,0;35,96
2019;2;13589;14;333,9;3;3;4,666666666666667;111,3
2019;2;13592;7;2653,29;2;2;3,5;1326,645
2019;2;13595;13;2662,89;3;3;4,333333333333333;887,63
2019;2;13597;21;329,79;4;4;5,25;82,4475
2019;2;13605;7;2653,29;2;2;3,5;1326,645
2019;2;13609;5;49,95;1;1;5,0;49,95
2019;2;13621;5;39,75;1;1;5,0;39,75
2019;2;13660;12;2462,96;3;3;4,0;820,9866666666667
2019;2;13661;12;2399,8799999999997;3;3;4,0;799,9599999999999
2019;2;13665;9;64,91;2;2;4,5;32,455
2019;2;13676;6;195,6;1;1;6,0;195,6
2019;2;13678;7;2529,93;2;2;3,5;1264,965
2019;2;13679;7;2529,99;2;2;3,5;1264,995
2019;2;13680;16;2599,8999999999996;4;4;4,0;649,9749999999999
2019;2;13685;11;667,39;3;3;3,6666666666666665;222,46333333333334
2019;2;13687;1;2294,99;1;1;1,0;2294,99
2019;2;13689;1;2319,99;1;1;1,0;2319,99
2019;2;13691;16;2765,8999999999996;4;4;4,0;691,4749999999999
2019;2;13701;15;190,85;3;3;5,0;63,61666666666667
2019;2;13705;7;1179,93;2;2;3,5;589,965
2019;2;13714;17;1324,83;4;4;4,25;331,2075
2019;2;13732;4;140,0;1;1;4,0;140,0
2019;2;13739;10;331,84000000000003;2;2;5,0;165,92000000000002
2019;2;13752;9;119,06;2;2;4,5;59,53
2019;2;13757;17;466,77;3;3;5,666666666666667;155,59
2019;2;13758;12;69,08;3;3;4,0;23,026666666666667
2019;2;13786;5;24,95;1;1;5,0;24,95
2019;2;13803;17;1115,39;3;3;5,666666666666667;371,7966666666667
2019;2;13825;12;223,74;2;2;6,0;111,87
2019;2;13835;15;201,79;3;3;5,0;67,26333333333334
2019;2;13858;18;297,78000000000003;4;4;4,5;74,44500000000001
2019;2;13881;10;359,85;2;2;5,0;179,925
2019;2;13908;15;2563,13;4;4;3,75;640,7825
2019;2;13937;10;427,4;2;2;5,0;213,7
2019;2;13940;10;385,88;2;2;5,0;192,94
2019;2;13956;6;299,94;1;1;6,0;299,94
2019;2;13959;17;2569,0899999999997;4;4;4,25;642,2724999999999
2019;2;13960;7;2333,7299999999996;2;2;3,5;1166,8649999999998
2019;2;13964;6;2429,89;2;2;3,0;1214,945
2019;2;13965;16;2664,8799999999997;4;4;4,0;666,2199999999999
2019;2;13966;16;2724,8999999999996;4;4;4,0;681,2249999999999
2019;2;13970;5;2539,95;2;2;2,5;1269,975
2019;2;13971;10;2364,8999999999996;3;3;3,3333333333333335;788,2999999999998
2019;2;14001;14;497,82;3;3;4,666666666666667;165,94
2019;2;14004;8;227,88;2;2;4,0;113,94
2019;2;14020;5;2329,1499999999996;2;2;2,5;1164,5749999999998
2019;2;14027;6;131,88;1;1;6,0;131,88
2019;2;14030;7;3014,99;2;2;3,5;1507,495
2019;2;14031;20;3037,3399999999997;5;5;4,0;607,468
2019;2;14032;20;2695,7999999999997;5;5;4,0;539,16
2019;2;14033;1;2294,99;1;1;1,0;2294,99
